# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
4.465850,0.000033,-0.000000,0.000000,-0.011916,0.016257,-0.007178,0.001316,-0.000087,-0.000903,-0.000000,-0.000000,-0.015109,0.018066,-0.007555,0.001347,-0.000087,0.500627,-0.000000,-0.000000,-0.013302,0.015885,-0.006776,0.001239,-0.000083,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,0.019377,0.009062,0.005858,-0.017591,0.012629,-0.004105,0.000629,-0.000037,0.009195,0.010563,0.006771,-0.016641,0.012114,-0.003990,0.000618,-0.000037,0.501746,0.007475,-0.000699,-0.023696,0.021161,-0.007258,0.001114,-0.000064,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,0.022830,-0.002621,0.000565,-0.004283,0.002880,-0.000925,0.000151,-0.000010,0.046161,0.010582,0.001958,-0.004530,0.003020,-0.001024,0.000176,-0.000012,0.498830,-0.002413,0.002617,-0.002050,0.002124,-0.001044,0.000217,-0.000016,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,-0.011924,-0.012024,-0.007496,-0.007375,0.013159,-0.005933,0.001088,-0.000072,0.082256,0.005988,-0.006720,-0.008205,0.013105,-0.005810,0.001059,-0.000070,0.500293,0.000120,-0.004159,-0.008893,0.013868,-0.006193,0.001134,-0.000075,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,-0.083344,-0.012337,0.004563,-0.014102,0.010835,-0.003642,0.000569,-0.000034,0.076167,-0.002119,0.003211,-0.013865,0.010215,-0.003390,0.000531,-0.000032,0.497926,0.004150,0.006746,-0.013665,0.008986,-0.002837,0.000433,-0.000026,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,-0.145529,-0.009226,0.003226,-0.003708,0.002429,-0.000780,0.000127,-0.000008,0.019415,-0.017289,-0.000796,-0.005412,0.004777,-0.001749,0.000298,-0.000019,0.498004,0.001400,0.001998,-0.003522,0.002210,-0.000740,0.000128,-0.000009,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,-0.158202,0.005052,-0.002104,-0.005123,0.009547,-0.004432,0.000828,-0.000055,-0.084836,-0.024881,-0.004687,-0.008067,0.011821,-0.005063,0.000904,-0.000058,0.500382,0.001469,-0.003891,-0.006183,0.010070,-0.004547,0.000838,-0.000055,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,-0.096220,0.027509,0.006778,-0.011242,0.008433,-0.003042,0.000528,-0.000035,-0.199133,-0.018218,0.005567,-0.010057,0.007420,-0.002585,0.000441,-0.000029,0.497121,0.003517,0.006044,-0.010161,0.006433,-0.002158,0.000371,-0.000025,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,0.050374,0.039693,-0.008461,-0.017177,0.025766,-0.011295,0.002045,-0.000133,-0.249301,-0.000854,-0.009644,-0.016973,0.028183,-0.012545,0.002282,-0.000149,0.502986,0.002338,-0.010370,-0.016210,0.026001,-0.011603,0.002124,-0.000140,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,0.212763,0.042457,0.010172,-0.023950,0.015732,-0.004898,0.000733,-0.000042,-0.209977,0.030997,0.015036,-0.026544,0.017855,-0.005532,0.000811,-0.000046,0.494748,0.008068,0.011540,-0.026785,0.018727,-0.006072,0.000935,-0.000055,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.465850,0.338899,0.017261,-0.002044,-0.005514,0.004891,-0.001926,0.000353,-0.000024,-0.044024,0.045468,0.005125,-0.001561,0.000340,-0.000192,0.000064,-0.000007,0.498185,0.002264,0.003808,-0.006509,0.004368,-0.001560,0.000281,-0.000020,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
