Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.349185,0,0,0,0,27.9449,-167.641,365.996,-282.203,0,0,0,0,-0.0109852,0.0595857,-0.125734,0.0959955,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280171,0.03,0.11667,-0.0777168,-0.561914,48.274,-409.188,1235,-1277.11,-2.1147e-05,-0.000139795,-0.000241278,0.000194661,-0.161945,1.39733,-4.15947,4.23847,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.295847,0.0595577,0.0493175,0.0421345,0.138078,45.5502,-369.024,1032.25,-990.969,-9.802e-05,-0.000159491,0.000174788,7.98286e-05,-0.0573447,0.461129,-1.30574,1.26904,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28166,0.0895577,0.0792822,-0.0182167,-0.0671871,55.016,-469.163,1392.3,-1415.95,-0.000145809,-0.000111433,-0.000107717,-0.000134792,-0.131496,1.11563,-3.28263,3.31508,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.281061,0.119558,0.0663001,0.00791759,0.0279313,58.5631,-499.868,1480.22,-1503.13,-0.000211481,-0.000178044,-1.53247e-05,1.87601e-05,-0.160809,1.35776,-4.00482,4.05925,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.279447,0.149588,0.0718961,-0.00341854,-0.012101,59.2138,-508.647,1517.66,-1552.41,-0.000296209,-0.00023679,-0.000118394,3.57354e-05,-0.230777,1.98622,-5.92134,6.05004,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.283334,0.179588,0.0694847,0.00147049,0.00520759,55.0351,-466.15,1370.7,-1381.94,-0.000408111,-0.000253769,8.85291e-05,8.19456e-05,-0.16661,1.41513,-4.17674,4.22315,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28087,0.209587,0.0705203,-0.000640479,-0.00225109,57.4836,-491.207,1457.55,-1482.81,-0.000502609,-0.000208138,-3.54168e-05,-0.000169317,-0.203355,1.71978,-5.06961,5.13578,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27865,0.239538,0.0700642,0.000258216,0.000969303,59.9018,-515.923,1542.86,-1581.91,-0.000607804,-0.000296381,-0.000104945,0.000142328,-0.266402,2.30671,-6.91327,7.09526,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.297815,0.269412,0.0702526,-9.99123e-05,-0.000367298,40.4367,-325.862,911.821,-874.782,-0.000737121,-0.000276485,0.000108471,-6.08134e-05,-0.149398,1.18661,-3.30702,3.1671,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.299411,0.0702016,7.04193e-05,5.26691e-05,56.1177,-477.125,1408.52,-1425.62,-0.000855994,-0.000357855,-0.000422072,-0.000637322,-0.518882,4.3027,-12.5025,12.5252,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.32941,0.0701813,-9.15716e-05,0.000176138,63.5441,-551.761,1663.6,-1719.77,-0.00112443,-0.000927385,-0.000542533,0.00108653,-0.851673,7.51656,-22.8344,23.6987,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.359408,0.0702791,0.000171345,-0.000521024,63.5709,-552.123,1664.89,-1721.21,-0.00150518,-0.000613135,0.000929054,-0.000546706,-0.366317,3.09426,-9.25095,9.54265,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282286,0.389407,0.0700325,-0.000367076,0.00126319,56.0847,-476.644,1406.8,-1423.73,-0.00171036,-0.000624659,-0.000665773,0.000811873,-0.499935,4.43333,-13.3332,13.6185,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282289,0.419406,0.0706208,0.000839999,-0.00296679,56.1749,-478.035,1411.86,-1429.38,-0.00195066,-0.000195384,0.000910929,-0.00274314,-0.397389,2.92999,-7.9724,7.69602,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.449405,0.0692467,-0.00194574,0.00690945,63.3889,-549.322,1654.52,-1709.38,-0.00220107,-0.00155111,-0.0019881,0.00706609,-0.671417,7.00236,-22.9665,24.8096,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.283172,0.479404,0.0724387,0.00449848,-0.0161089,55.3586,-471.517,1391.19,-1405.68,-0.00243789,0.00174251,0.00455751,-0.0169869,-0.191515,-0.839565,6.27293,-8.44688,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.284247,0.509394,0.0650736,-0.0100849,0.0384584,53.3113,-444.911,1296.1,-1298.24,-0.00272377,-0.00610556,-0.0106135,0.0406752,-1.06283,14.5108,-51.2788,56.372,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24404,0.539393,0.0809573,0.0147224,-0.113831,52.9822,-534.859,1848.03,-2177.26,-0.00299015,0.0109377,0.0167865,-0.117129,1.61113,-29.9497,124.234,-159.245,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.320633,0.561463,0.0408545,-0.128275,-0.0366742,-3.48089,26.3067,-63.4987,52.4561,-0.00319939,-0.0295349,-0.131152,-0.0377912,-28.6728,215.018,-553.988,489.494,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.284247,0.561804,-0.0136188,0.027007,0.0860436,1.6645,-13.8384,35.4353,-31.14,-0.0331975,-0.0842071,0.0304249,0.0896375,-51.1089,432.112,-1272.77,1284.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.283245,0.5613,0.0033541,-0.0144507,-0.0411124,-4.12127,34.1927,-97.2041,95.3256,-0.0631932,-0.0643009,-0.0118806,-0.0416229,-56.0835,474.987,-1394.87,1404.81,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.275223,0.559714,-0.00763763,0.00151446,0.0187447,-5.46017,47.5209,-144.676,150.926,-0.0931513,-0.072551,0.00534403,0.0181563,-64.2676,560.659,-1699.06,1765.07,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280335,0.557006,-0.00618645,-0.00426589,-0.0100305,-7.67615,64.6815,-190.297,192.589,-0.123029,-0.0687291,-0.00192343,-0.0076992,-58.2295,498.548,-1481.6,1509.66,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.278634,0.553136,-0.0125239,-0.00922594,-0.00375888,-15.219,129.094,-382.63,390.064,-0.152778,-0.069729,0.00251367,0.00601645,-58.618,505.546,-1513.24,1552.56,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.283016,0.545731,-0.0228131,-0.0131265,0.00432911,-21.7722,183.989,-540.203,544.176,-0.18185,-0.0661401,0.00413061,-0.00219808,-50.8769,431.68,-1271.57,1284.07,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.534255,-0.0290732,-0.00146506,0.00460555,-26.8421,232.596,-700.735,724.079,-0.209568,-0.0640844,0.000972485,-0.000831019,-57.5781,500.249,-1508.72,1559.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.521554,-0.0308843,-0.00411002,-0.0016496,-26.167,222.11,-654.895,662.267,-0.236747,-0.0629632,0.00188684,0.000270959,-49.6618,422.398,-1247.3,1262.69,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.507664,-0.0338093,-0.00244923,-0.000310414,-31.9051,276.351,-832.091,859.452,-0.263338,-0.0616019,0.00140168,0.000751652,-54.967,477.748,-1441.22,1490.37,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.492625,-0.0369299,-0.00423028,0.00260982,-30.4622,259.108,-764.871,774.044,-0.289296,-0.0596842,0.00256428,-0.00169211,-47.1348,400.663,-1182.79,1197.21,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.476477,-0.0375949,0.00235436,0.00111317,-33.3137,289.158,-871.93,901.507,-0.314579,-0.0593027,-0.00145038,-0.000658005,-54.1269,470.101,-1417.4,1465.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.460647,-0.0373144,-0.00265893,-0.00338499,-31.0214,263.354,-776.642,785.511,-0.340063,-0.0594758,0.00165497,0.00219604,-46.7677,397.881,-1175.1,1189.72,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.444124,-0.040007,-0.00288371,0.000167934,-37.5034,325.118,-979.342,1011.79,-0.365102,-0.0577009,0.00203756,3.68359e-05,-51.3162,446.006,-1345.47,1391.37,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.426462,-0.0427737,-0.00343581,0.000895091,-35.2634,299.546,-883.769,894.12,-0.389353,-0.0557173,0.00253781,-0.000277243,-43.6645,371.494,-1097.15,1110.81,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.407677,-0.0449429,-0.00238229,-0.0025748,-42.2265,365.864,-1101.67,1137.93,-0.412743,-0.0538381,0.00225909,0.00159058,-47.4839,412.913,-1246.09,1288.88,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.387801,-0.048213,-0.00198726,0.0127942,-36.9812,316.368,-936.839,949.901,-0.435213,-0.0513896,0.00112506,-0.00939139,-42.2782,358.046,-1054.87,1066.44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.368223,-0.0403796,0.0167886,-0.0037356,-27.8304,236.552,-699.265,708.713,-0.457945,-0.0571244,-0.0119677,0.00267953,-48.8505,415.324,-1225.33,1239.49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.35278,-0.0358246,-0.00775545,-0.0113514,-36.0418,312.305,-939.721,969.964,-0.483665,-0.0605344,0.00513732,0.00806332,-52.358,455.129,-1373.63,1421.06,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.336032,-0.0414257,-0.00164711,0.00599516,-37.9108,328.825,-991.085,1024.36,-0.508555,-0.056708,0.00123139,-0.00404254,-51.0082,443.219,-1336.68,1381.99,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.318112,-0.0428212,-0.00344029,-0.00253032,-35.6351,302.524,-892.173,902.376,-0.532614,-0.0556445,0.00256917,0.0020965,-43.3648,369.074,-1090.29,1104.04,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.299141,-0.0458396,-0.00275642,0.00152994,-42.5123,368.795,-1111.38,1148.49,-0.555855,-0.0531597,0.00250898,-0.00135348,-47.2416,410.514,-1238.25,1280.41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.279107,-0.0480066,-0.0033772,-0.00344178,-40.1746,340.605,-1003.89,1015.06,-0.578184,-0.0513367,0.0029418,0.00418952,-39.2205,334.523,-989.278,1002.38,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.285822,0.257657,-0.0530343,-0.00732298,0.00154988,-41.4193,347.431,-1012.09,1011.06,-0.599158,-0.0459301,0.00854149,-0.00128643,-31.6292,266.008,-776.59,777.072,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277398,0.233996,-0.0567225,-0.00108047,0.00261738,-50.6478,437.884,-1315.06,1354.26,-0.617602,-0.0415348,0.00150669,-0.00240243,-36.1101,312.938,-940.812,969.443,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.209557,-0.0579416,-0.00247663,-0.000677282,-53.4196,463.661,-1397.53,1444.36,-0.635002,-0.0394671,0.00380571,-0.00018718,-34.4394,299.246,-902.766,933.662,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.184402,-0.059582,-0.00131583,-0.000459077,-48.2995,410.242,-1210.42,1224.71,-0.651349,-0.0374844,0.00158877,0.00334325,-28.6072,244.2,-722.464,732.178,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.281242,0.158591,-0.0614634,-0.0024278,0.00262786,-50.5899,431.916,-1280.03,1300.48,-0.666638,-0.0332974,0.00555184,-0.00909928,-26.951,228.957,-676.941,686.966,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282078,0.132198,-0.0615033,0.000566784,-0.00564641,-50.3865,427.493,-1261.18,1276.43,-0.680901,-0.0353098,-0.00410027,0.0197396,-25.6515,222.127,-661.715,673.402,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.105263,-0.0664093,-0.0107288,0.000530682,-56.2421,477.882,-1409.65,1425.86,-0.694111,-0.0201221,0.0354529,0.000119405,-5.39299,46.9746,-142.547,147.442,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.0755261,-0.070771,0.00175385,0.00630191,-63.0927,547.923,-1652.54,1708.74,-0.698075,-0.00476293,-0.00360393,-0.0190559,-6.35511,55.5651,-167.006,171.994,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,0.0456494,-0.0696058,-0.00101524,-0.00300524,-56.1357,477.19,-1408.42,1425.3,-0.700792,-0.00603923,0.00644184,0.00820845,-2.31514,20.062,-60.4239,62.102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,0.0156845,-0.0704366,0.000115664,0.00188515,-63.5356,551.823,-1664.07,1720.43,-0.702243,-0.00168597,0.00170197,-0.00136026,-0.380625,4.25049,-14.198,15.5033,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276757,-0.0143151,-0.0699651,0.000247492,-0.00158015,-62.9891,546.06,-1643.92,1696.95,-0.702392,0.00179723,0.00585672,-0.00413678,2.83276,-24.9618,75.5369,-78.0457,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.288795,-0.0442917,-0.0705123,-0.000601484,0.0027571,-48.8546,406.435,-1173.38,1161.19,-0.701207,0.00244925,-0.000944293,0.0117142,3.70731,-28.3867,78.5761,-75.8534,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,-0.0741831,-0.0685068,0.00512732,0.00197224,-52.8374,449.753,-1328.81,1345.72,-0.698656,0.0137709,0.0257659,0.00387413,19.564,-164.697,482.173,-485.015,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,-0.102558,-0.0646873,0.00283339,-0.00260728,-57.6395,500.802,-1510.49,1561.84,-0.688916,0.0283782,0.00450219,-0.0144641,26.5641,-230.157,693.519,-716.719,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282288,-0.129814,-0.0630717,0.00149516,-4.3608e-05,-49.8378,423.945,-1251.9,1267.35,-0.676383,0.0304046,0.00396134,0.00295232,25.8866,-219.631,647.405,-654.583,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276379,-0.156481,-0.0617024,0.00179285,0.000346501,-55.0532,478.378,-1442.96,1492.09,-0.66264,0.0337095,0.00291711,-0.00105478,31.7299,-275.017,828.362,-855.765,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.268307,-0.182497,-0.0600335,0.0020091,-0.0001396,-63.4926,568.275,-1765.63,1880.63,-0.6477,0.0363325,0.00347368,0.000125503,40.6741,-363.296,1127.32,-1199.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.291841,-0.207797,-0.0584063,0.00195575,0.000593123,-37.4728,308.489,-881.388,863.211,-0.631578,0.039011,0.0028557,0.000409039,26.4813,-217.311,619.789,-606.32,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.232318,-0.0561418,0.00347138,0.00118933,-0.000673214,-0.000353752,1.19719e-12,9.9511e-13,-0.614295,0.0421762,0.00470251,0.00111423,-0.00197137,0.000631061,-3.73134e-12,2.20492e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.255607,-0.0527928,0.0039825,-0.000607159,-0.00142899,0.00202643,-1.0991e-11,7.53279e-12,-0.595384,0.0462952,0.00446357,-0.00110298,-0.000623141,0.00121951,-1.09923e-11,7.12583e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.277504,-0.0498302,0.00321968,0.000650242,0.00290036,-0.00410701,6.57603e-12,-6.59445e-12,-0.574878,0.0495143,0.00331845,5.84977e-05,0.00198226,-0.00270175,-1.50882e-11,9.98544e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.298119,-0.046502,0.00402644,-0.00189098,-0.00587402,0.00929433,9.45335e-12,-4.00863e-12,-0.553083,0.0525505,0.00345721,-0.00148623,-0.00378986,0.00604427,-6.84108e-12,1.03755e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.317465,-0.0443808,0.00241847,0.00503857,0.0139828,-0.0211115,-1.18824e-11,7.91361e-12,-0.530153,0.0545156,0.00211572,0.00307165,0.00912337,-0.0137937,1.08423e-11,-7.37954e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.335428,-0.0387096,0.00772517,-0.009607,-0.0311206,0.0318435,-1.16586e-11,7.93021e-12,-0.506126,0.0585541,0.00528664,-0.0065189,-0.020346,0.0197541,1.27759e-11,-8.56207e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.351891,-0.0417737,-0.013839,-0.00465857,0.0369111,-0.0238015,-9.60754e-12,5.21461e-12,-0.481047,0.0564448,-0.00994709,-0.00522716,0.0218575,-0.0089369,1.69469e-11,-1.1517e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
